PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,methods_used,methods_name
31187134,Response to Pretorius and Belinson,"Schiffman M, Hu L, Antani S, Wentzensen N.",J Natl Cancer Inst. 2020 Jan 1;112(1):115-116. doi: 10.1093/jnci/djz119.,Schiffman M,J Natl Cancer Inst,2020,2019/06/13,PMC7489090,,10.1093/jnci/djz119,,both,[]
31089264,Retinal fingerprints for precision profiling of cardiovascular risk,"Farrah TE, Webb DJ, Dhaun N.",Nat Rev Cardiol. 2019 Jul;16(7):379-381. doi: 10.1038/s41569-019-0205-2.,Farrah TE,Nat Rev Cardiol,2019,2019/05/16,,,10.1038/s41569-019-0205-2,,both,[]
30689691,Reply to the letter to the editor 'Man against machine: diagnostic performance of a deep learning convolutional neural network for dermoscopic melanoma recognition in comparison to 58 dermatologists' by H. A. Haenssle et al,"Haenssle HA, Fink C, Rosenberger A, Uhlmann L.",Ann Oncol. 2019 May 1;30(5):854-857. doi: 10.1093/annonc/mdz015.,Haenssle HA,Ann Oncol,2019,2019/01/29,,,10.1093/annonc/mdz015,,both,"['deep learning', 'neural network', 'convolutional neural network', 'convolutional neural network']"
30401843,Machine learning spots natural selection at work in human genome,Maxmen A.,Nature. 2018 Nov;563(7730):167. doi: 10.1038/d41586-018-07225-z.,Maxmen A,Nature,2018,2018/11/08,,,10.1038/d41586-018-07225-z,,both,[]
27294413,"Human genome meeting 2016 : Houston, TX, USA. 28 February - 2 March 2016","Srivastava AK, Wang Y, Huang R, Skinner C, Thompson T, Pollard L, Wood T, Luo F, Stevenson R, Polimanti R, Gelernter J, Lin X, Lim IY, Wu Y, Teh AL, Chen L, Aris IM, Soh SE, Tint MT, MacIsaac JL, Yap F, Kwek K, Saw SM, Kobor MS, Meaney MJ, Godfrey KM, Chong YS, Holbrook JD, Lee YS, Gluckman PD, Karnani N; GUSTO study group; Kapoor A, Lee D, Chakravarti A, Maercker C, Graf F, Boutros M, Stamoulis G, Santoni F, Makrythanasis P, Letourneau A, Guipponi M, Panousis N, Garieri M, Ribaux P, Falconnet E, Borel C, Antonarakis SE, Kumar S, Curran J, Blangero J, Chatterjee S, Kapoor A, Akiyama J, Auer D, Berrios C, Pennacchio L, Chakravarti A, Donti TR, Cappuccio G, Miller M, Atwal P, Kennedy A, Cardon A, Bacino C, Emrick L, Hertecant J, Baumer F, Porter B, Bainbridge M, Bonnen P, Graham B, Sutton R, Sun Q, Elsea S, Hu Z, Wang P, Zhu Y, Zhao J, Xiong M, Bennett DA, Hidalgo-Miranda A, Romero-Cordoba S, Rodriguez-Cuevas S, Rebollar-Vega R, Tagliabue E, Iorio M, DâIppolito E, Baroni S, Kaczkowski B, Tanaka Y, Kawaji H, Sandelin A, Andersson R, Itoh M, Lassmann T; The FANTOM5 Consortium; Hayashizaki Y, Carninci P, et al.",Hum Genomics. 2016 May 26;10 Suppl 1(Suppl 1):12. doi: 10.1186/s40246-016-0063-5.,Srivastava AK,Hum Genomics,2016,2016/06/14,PMC4896275,,10.1186/s40246-016-0063-5,"O1 The metabolomics approach to autism: identification of biomarkers for early detection of autism spectrum disorder A. K. Srivastava, Y. Wang, R. Huang, C. Skinner, T. Thompson, L. Pollard, T. Wood, F. Luo, R. Stevenson O2 Phenome-wide association study for smoking- and drinking-associated genes in 26,394 American women with African, Asian, European, and Hispanic descents R. Polimanti, J. Gelernter O3 Effects of prenatal environment, genotype and DNA methylation on birth weight and subsequent postnatal outcomes: findings from GUSTO, an Asian birth cohort X. Lin, I. Y. Lim, Y. Wu, A. L. Teh, L. Chen, I. M. Aris, S. E. Soh, M. T. Tint, J. L. MacIsaac, F. Yap, K. Kwek, S. M. Saw, M. S. Kobor, M. J. Meaney, K. M. Godfrey, Y. S. Chong, J. D. Holbrook, Y. S. Lee, P. D. Gluckman, N. Karnani, GUSTO study group O4 High-throughput identification of specific qt interval modulating enhancers at the SCN5A locus A. Kapoor, D. Lee, A. Chakravarti O5 Identification of extracellular matrix components inducing cancer cell migration in the supernatant of cultivated mesenchymal stem cells C. Maercker, F. Graf, M. Boutros O6 Single cell allele specific expression (ASE) IN T21 and common trisomies: a novel approach to understand DOWN syndrome and other aneuploidies G. Stamoulis, F. Santoni, P. Makrythanasis, A. Letourneau, M. Guipponi, N. Panousis, M. Garieri, P. Ribaux, E. Falconnet, C. Borel, S. E. Antonarakis O7 Role of microRNA in LCL to IPSC reprogramming S. Kumar, J. Curran, J. Blangero O8 Multiple enhancer variants disrupt gene regulatory network in Hirschsprung disease S. Chatterjee, A. Kapoor, J. Akiyama, D. Auer, C. Berrios, L. Pennacchio, A. Chakravarti O9 Metabolomic profiling for the diagnosis of neurometabolic disorders T. R. Donti, G. Cappuccio, M. Miller, P. Atwal, A. Kennedy, A. Cardon, C. Bacino, L. Emrick, J. Hertecant, F. Baumer, B. Porter, M. Bainbridge, P. Bonnen, B. Graham, R. Sutton, Q. Sun, S. Elsea O10 A novel causal methylation network approach to Alzheimerâs disease Z. Hu, P. Wang, Y. Zhu, J. Zhao, M. Xiong, David A Bennett O11 A microRNA signature identifies subtypes of triple-negative breast cancer and reveals MIR-342-3P as regulator of a lactate metabolic pathway A. Hidalgo-Miranda, S. Romero-Cordoba, S. Rodriguez-Cuevas, R. Rebollar-Vega, E. Tagliabue, M. Iorio, E. DâIppolito, S. Baroni O12 Transcriptome analysis identifies genes, enhancer RNAs and repetitive elements that are recurrently deregulated across multiple cancer types B. Kaczkowski, Y. Tanaka, H. Kawaji, A. Sandelin, R. Andersson, M. Itoh, T. Lassmann, the FANTOM5 consortium, Y. Hayashizaki, P. Carninci, A. R. R. Forrest O13 Elevated mutation and widespread loss of constraint at regulatory and architectural binding sites across 11 tumour types C. A. Semple O14 Exome sequencing provides evidence of pathogenicity for genes implicated in colorectal cancer E. A. Rosenthal, B. Shirts, L. Amendola, C. Gallego, M. Horike-Pyne, A. Burt, P. Robertson, P. Beyers, C. Nefcy, D. Veenstra, F. Hisama, R. Bennett, M. Dorschner, D. Nickerson, J. Smith, K. Patterson, D. Crosslin, R. Nassir, N. Zubair, T. Harrison, U. Peters, G. Jarvik, NHLBI GO Exome Sequencing Project O15 The tandem duplicator phenotype as a distinct genomic configuration in cancer F. Menghi, K. Inaki, X. Woo, P. Kumar, K. Grzeda, A. Malhotra, H. Kim, D. Ucar, P. Shreckengast, K. Karuturi, J. Keck, J. Chuang, E. T. Liu O16 Modeling genetic interactions associated with molecular subtypes of breast cancer B. Ji, A. Tyler, G. Ananda, G. Carter O17 Recurrent somatic mutation in the MYC associated factor X in brain tumors H. Nikbakht, M. Montagne, M. Zeinieh, A. Harutyunyan, M. Mcconechy, N. Jabado, P. Lavigne, J. Majewski O18 Predictive biomarkers to metastatic pancreatic cancer treatment J. B. Goldstein, M. Overman, G. Varadhachary, R. Shroff, R. Wolff, M. Javle, A. Futreal, D. Fogelman O19 DDIT4 gene expression as a prognostic marker in several malignant tumors L. Bravo, W. Fajardo, H. Gomez, C. Castaneda, C. Rolfo, J. A. Pinto O20 Spatial organization of the genome and genomic alterations in human cancers K. C. Akdemir, L. Chin, A. Futreal, ICGC PCAWG Structural Alterations Group O21 Landscape of targeted therapies in solid tumors S. Patterson, C. Statz, S. Mockus O22 Genomic analysis reveals novel drivers and progression pathways in skin basal cell carcinoma S. N. Nikolaev, X. I. Bonilla, L. Parmentier, B. King, F. Bezrukov, G. Kaya, V. Zoete, V. Seplyarskiy, H. Sharpe, T. McKee, A. Letourneau, P. Ribaux, K. Popadin, N. Basset-Seguin, R. Ben Chaabene, F. Santoni, M. Andrianova, M. Guipponi, M. Garieri, C. Verdan, K. Grosdemange, O. Sumara, M. Eilers, I. Aifantis, O. Michielin, F. de Sauvage, S. Antonarakis O23 Identification of differential biomarkers of hepatocellular carcinoma and cholangiocarcinoma via transcriptome microarray meta-analysis S. Likhitrattanapisal O24 Clinical validity and actionability of multigene tests for hereditary cancers in a large multi-center study S. Lincoln, A. Kurian, A. Desmond, S. Yang, Y. Kobayashi, J. Ford, L. Ellisen O25 Correlation with tumor ploidy status is essential for correct determination of genome-wide copy number changes by SNP array T. L. Peters, K. R. Alvarez, E. F. Hollingsworth, D. H. Lopez-Terrada O26 Nanochannel based next-generation mapping for interrogation of clinically relevant structural variation A. Hastie, Z. Dzakula, A. W. Pang, E. T. Lam, T. Anantharaman, M. Saghbini, H. Cao, BioNano Genomics O27 Mutation spectrum in a pulmonary arterial hypertension (PAH) cohort and identification of associated truncating mutations in TBX4 C. Gonzaga-Jauregui, L. Ma, A. King, E. Berman Rosenzweig, U. Krishnan, J. G. Reid, J. D. Overton, F. Dewey, W. K. Chung O28 NORTH CAROLINA macular dystrophy (MCDR1): mutations found affecting PRDM13 K. Small, A. DeLuca, F. Cremers, R. A. Lewis, V. Puech, B. Bakall, R. Silva-Garcia, K. Rohrschneider, M. Leys, F. S. Shaya, E. Stone O29 PhenoDB and genematcher, solving unsolved whole exome sequencing data N. L. Sobreira, F. Schiettecatte, H. Ling, E. Pugh, D. Witmer, K. Hetrick, P. Zhang, K. Doheny, D. Valle, A. Hamosh O30 Baylor-Johns Hopkins Center for Mendelian genomics: a four year review S. N. Jhangiani, Z. Coban Akdemir, M. N. Bainbridge, W. Charng, W. Wiszniewski, T. Gambin, E. Karaca, Y. Bayram, M. K. Eldomery, J. Posey, H. Doddapaneni, J. Hu, V. R. Sutton, D. M. Muzny, E. A. Boerwinkle, D. Valle, J. R. Lupski, R. A. Gibbs O31 Using read overlap assembly to accurately identify structural genetic differences in an ashkenazi jewish trio S. Shekar, W. Salerno, A. English, A. Mangubat, J. Bruestle O32 Legal interoperability: a sine qua non for international data sharing A. Thorogood, B. M. Knoppers, Global Alliance for Genomics and Health - Regulatory and Ethics Working Group O33 High throughput screening platform of competent sineups: that can enhance translation activities of therapeutic target H. Takahashi, K. R. Nitta, A. Kozhuharova, A. M. Suzuki, H. Sharma, D. Cotella, C. Santoro, S. Zucchelli, S. Gustincich, P. Carninci O34 The undiagnosed diseases network international (UDNI): clinical and laboratory research to meet patient needs J. J. Mulvihill, G. Baynam, W. Gahl, S. C. Groft, K. Kosaki, P. Lasko, B. Melegh, D. Taruscio O36 Performance of computational algorithms in pathogenicity predictions for activating variants in oncogenes versus loss of function mutations in tumor suppressor genes R. Ghosh, S. Plon O37 Identification and electronic health record incorporation of clinically actionable pharmacogenomic variants using prospective targeted sequencing S. Scherer, X. Qin, R. Sanghvi, K. Walker, T. Chiang, D. Muzny, L. Wang, J. Black, E. Boerwinkle, R. Weinshilboum, R. Gibbs O38 Melanoma reprogramming state correlates with response to CTLA-4 blockade in metastatic melanoma T. Karpinets, T. Calderone, K. Wani, X. Yu, C. Creasy, C. Haymaker, M. Forget, V. Nanda, J. Roszik, J. Wargo, L. Haydu, X. Song, A. Lazar, J. Gershenwald, M. Davies, C. Bernatchez, J. Zhang, A. Futreal, S. Woodman O39 Data-driven refinement of complex disease classification from integration of heterogeneous functional genomics data in GeneWeaver E. J. Chesler, T. Reynolds, J. A. Bubier, C. Phillips, M. A. Langston, E. J. Baker O40 A general statistic framework for genome-based disease risk prediction M. Xiong, L. Ma, N. Lin, C. Amos O41 Integrative large-scale causal network analysis of imaging and genomic data and its application in schizophrenia studies N. Lin, P. Wang, Y. Zhu, J. Zhao, V. Calhoun, M. Xiong O42 Big data and NGS data analysis: the cloud to the rescue O. Dobretsberger, M. Egger, F. Leimgruber O43 Cpipe: a convergent clinical exome pipeline specialised for targeted sequencing S. Sadedin, A. Oshlack, Melbourne Genomics Health Alliance O44 A Bayesian classification of biomedical images using feature extraction from deep neural networks implemented on lung cancer data V. A. A. Antonio, N. Ono, Clark Kendrick C. Go O45 MAV-SEQ: an interactive platform for the Management, Analysis, and Visualization of sequence data Z. Ahmed, M. Bolisetty, S. Zeeshan, E. Anguiano, D. Ucar O47 Allele specific enhancer in EPAS1 intronic regions may contribute to high altitude adaptation of Tibetans C. Zeng, J. Shao O48 Nanochannel based next-generation mapping for structural variation detection and comparison in trios and populations H. Cao, A. Hastie, A. W. Pang, E. T. Lam, T. Liang, K. Pham, M. Saghbini, Z. Dzakula O49 Archaic introgression in indigenous populations of Malaysia revealed by whole genome sequencing Y. Chee-Wei, L. Dongsheng, W. Lai-Ping, D. Lian, R. O. Twee Hee, Y. Yunus, F. Aghakhanian, S. S. Mokhtar, C. V. Lok-Yung, J. Bhak, M. Phipps, X. Shuhua, T. Yik-Ying, V. Kumar, H. Boon-Peng O50 Breast and ovarian cancer prevention: is it time for population-based mutation screening of high risk genes? I. Campbell, M.-A. Young, P. James, Lifepool O53 Comprehensive coverage from low DNA input using novel NGS library preparation methods for WGS and WGBS C. Schumacher, S. Sandhu, T. Harkins, V. Makarov O54 Methods for large scale construction of robust PCR-free libraries for sequencing on Illumina HiSeqX platform H. DoddapaneniR. Glenn, Z. Momin, B. Dilrukshi, H. Chao, Q. Meng, B. Gudenkauf, R. Kshitij, J. Jayaseelan, C. Nessner, S. Lee, K. Blankenberg, L. Lewis, J. Hu, Y. Han, H. Dinh, S. Jireh, K. Walker, E. Boerwinkle, D. Muzny, R. Gibbs O55 Rapid capture methods for clinical sequencing J. Hu, K. Walker, C. Buhay, X. Liu, Q. Wang, R. Sanghvi, H. Doddapaneni, Y. Ding, N. Veeraraghavan, Y. Yang, E. Boerwinkle, A. L. Beaudet, C. M. Eng, D. M. Muzny, R. A. Gibbs O56 A diploid personal human genome model for better genomes from diverse sequence data K. C. C. Worley, Y. Liu, D. S. T. Hughes, S. C. Murali, R. A. Harris, A. C. English, X. Qin, O. A. Hampton, P. Larsen, C. Beck, Y. Han, M. Wang, H. Doddapaneni, C. L. Kovar, W. J. Salerno, A. Yoder, S. Richards, J. Rogers, J. R. Lupski, D. M. Muzny, R. A. Gibbs O57 Development of PacBio long range capture for detection of pathogenic structural variants Q. Meng, M. Bainbridge, M. Wang, H. Doddapaneni, Y. Han, D. Muzny, R. Gibbs O58 Rhesus macaques exhibit more non-synonymous variation but greater impact of purifying selection than humans R. A. Harris, M. Raveenedran, C. Xue, M. Dahdouli, L. Cox, G. Fan, B. Ferguson, J. Hovarth, Z. Johnson, S. Kanthaswamy, M. Kubisch, M. Platt, D. Smith, E. Vallender, R. Wiseman, X. Liu, J. Below, D. Muzny, R. Gibbs, F. Yu, J. Rogers O59 Assessing RNA structure disruption induced by single-nucleotide variation J. Lin, Y. Zhang, Z. Ouyang P1 A meta-analysis of genome-wide association studies of mitochondrial dna copy number A. Moore, Z. Wang, J. Hofmann, M. Purdue, R. Stolzenberg-Solomon, S. Weinstein, D. Albanes, C.-S. Liu, W.-L. Cheng, T.-T. Lin, Q. Lan, N. Rothman, S. Berndt P2 Missense polymorphic genetic combinations underlying down syndrome susceptibility E. S. Chen P4 The evaluation of alteration of ELAM-1 expression in the endometriosis patients H. Bahrami, A. Khoshzaban, S. Heidari Keshal P5 Obesity and the incidence of apolipoprotein E polymorphisms in an assorted population from Saudi Arabia population K. K. R. Alharbi P6 Genome-associated personalized antithrombotical therapy for patients with high risk of thrombosis and bleeding M. Zhalbinova, A. Akilzhanova, S. Rakhimova, M. Bekbosynova, S. Myrzakhmetova P7 Frequency of Xmn1 polymorphism among sickle cell carrier cases in UAE population M. Matar P8 Differentiating inflammatory bowel diseases by using genomic data: dimension of the problem and network organization N. Mili, R. Molinari, Y. Ma, S. Guerrier P9 Vulnerability of genetic variants to the risk of autism among Saudi children N. Elhawary, M. Tayeb, N. Bogari, N. Qotb P10 Chromatin profiles from ex vivo purified dopaminergic neurons establish a promising model to support studies of neurological function and dysfunction S. A. McClymont, P. W. Hook, L. A. Goff, A. McCallion P11 Utilization of a sensitized chemical mutagenesis screen to identify genetic modifiers of retinal dysplasia in homozygous Nr2e3rd7 mice Y. Kong, J. R. Charette, W. L. Hicks, J. K. Naggert, L. Zhao, P. M. Nishina P12 Ion torrent next generation sequencing of recessive polycystic kidney disease in Saudi patients B. M. Edrees, M. Athar, F. A. Al-Allaf, M. M. Taher, W. Khan, A. Bouazzaoui, N. A. Harbi, R. Safar, H. Al-Edressi, A. Anazi, N. Altayeb, M. A. Ahmed, K. Alansary, Z. Abduljaleel P13 Digital expression profiling of Purkinje neurons and dendrites in different subcellular compartments A. Kratz, P. Beguin, S. Poulain, M. Kaneko, C. Takahiko, A. Matsunaga, S. Kato, A. M. Suzuki, N. Bertin, T. Lassmann, R. Vigot, P. Carninci, C. Plessy, T. Launey P14 The evolution of imperfection and imperfection of evolution: the functional and functionless fractions of the human genome D. Graur P16 Species-independent identification of known and novel recurrent genomic entities in multiple cancer patients J. Friis-Nielsen, J. M. Izarzugaza, S. Brunak P18 Discovery of active gene modules which are densely conserved across multiple cancer types reveal their prognostic power and mutually exclusive mutation patterns B. S. Soibam P19 Whole exome sequencing of dysplastic leukoplakia tissue indicates sequential accumulation of somatic mutations from oral precancer to cancer D. Das, N. Biswas, S. Das, S. Sarkar, A. Maitra, C. Panda, P. Majumder P21 Epigenetic mechanisms of carcinogensis by hereditary breast cancer genes J. J. Gruber, N. Jaeger, M. Snyder P22 RNA direct: a novel RNA enrichment strategy applied to transcripts associated with solid tumors K. Patel, S. Bowman, T. Davis, D. Kraushaar, A. Emerman, S. Russello, N. Henig, C. Hendrickson P23 RNA sequencing identifies gene mutations for neuroblastoma K. Zhang P24 Participation of SFRP1 in the modulation of TMPRSS2-ERG fusion gene in prostate cancer cell lines M. Rodriguez-Dorantes, C. D. Cruz-Hernandez, C. D. P. Garcia-Tobilla, S. Solorzano-Rosales P25 Targeted Methylation Sequencing of Prostate Cancer N. JÃ¤ger, J. Chen, R. Haile, M. Hitchins, J. D. Brooks, M. Snyder P26 Mutant TPMT alleles in children with acute lymphoblastic leukemia from MÃ©xico City and YucatÃ¡n, Mexico S. JimÃ©nez-Morales, M. RamÃ­rez, J. NuÃ±ez, V. Bekker, Y. Leal, E. JimÃ©nez, A. Medina, A. Hidalgo, J. MejÃ­a P28 Genetic modifiers of AlstrÃ¶m syndrome J. Naggert, G. B. Collin, K. DeMauro, R. Hanusek, P. M. Nishina P31 Association of genomic variants with the occurrence of angiotensin-converting-enzyme inhibitor (ACEI)-induced coughing among Filipinos E. M. Cutiongco De La Paz, R. Sy, J. Nevado, P. Reganit, L. Santos, J. D. Magno, F. E. Punzalan , D. Ona , E. Llanes, R. L. Santos-Cortes , R. Tiongco, J. Aherrera, L. Abrahan, P. Pagauitan-Alan; Philippine Cardiogenomics Study Group P32 The use of âhumanizedâ mouse models to validate disease association of a de novo GARS variant and to test a novel gene therapy strategy for Charcot-Marie-Tooth disease type 2D K. H. Morelli, J. S. Domire, N. Pyne, S. Harper, R. Burgess P34 Molecular regulation of chondrogenic human induced pluripotent stem cells M. A. Gari, A. Dallol, H. Alsehli, A. Gari, M. Gari, A. Abuzenadah P35 Molecular profiling of hematologic malignancies: implementation of a variant assessment algorithm for next generation sequencing data analysis and clinical reporting M. Thomas, M. Sukhai, S. Garg, M. Misyura, T. Zhang, A. Schuh, T. Stockley, S. Kamel-Reid P36 Accessing genomic evidence for clinical variants at NCBI S. Sherry, C. Xiao, D. Slotta, K. Rodarmer, M. Feolo, M. Kimelman, G. Godynskiy, C. OâSullivan, E. Yaschenko P37 NGS-SWIFT: a cloud-based variant analysis framework using control-accessed sequencing data from DBGAP/SRA C. Xiao, E. Yaschenko, S. Sherry P38 Computational assessment of drug induced hepatotoxicity through gene expression profiling C. Rangel-EscareÃ±o, H. Rueda-Zarate P40 Flowr: robust and efficient pipelines using a simple language-agnostic approach;ultraseq; fast modular pipeline for somatic variation calling using flowr S. Seth, S. Amin, X. Song, X. Mao, H. Sun, R. G. Verhaak, A. Futreal, J. Zhang P41 Applying âBig dataâ technologies to the rapid analysis of heterogenous large cohort data S. J. Whiite, T. Chiang, A. English, J. Farek, Z. Kahn, W. Salerno, N. Veeraraghavan, E. Boerwinkle, R. Gibbs P42 FANTOM5 web resource for the large-scale genome-wide transcription start site activity profiles of wide-range of mammalian cells T. Kasukawa, M. Lizio, J. Harshbarger, S. Hisashi, J. Severin, A. Imad, S. Sahin, T. C. Freeman, K. Baillie, A. Sandelin, P. Carninci, A. R. R. Forrest, H. Kawaji, The FANTOM Consortium P43 Rapid and scalable typing of structural variants for disease cohorts W. Salerno, A. English, S. N. Shekar, A. Mangubat, J. Bruestle, E. Boerwinkle, R. A. Gibbs P44 Polymorphism of glutathione S-transferases and sulphotransferases genes in an Arab population A. H. Salem, M. Ali, A. Ibrahim, M. Ibrahim P46 Genetic divergence of CYP3A5*3 pharmacogenomic marker for native and admixed Mexican populations J. C. Fernandez-Lopez, V. Bonifaz-PeÃ±a, C. Rangel-EscareÃ±o, A. Hidalgo-Miranda, A. V. Contreras P47 Whole exome sequence meta-analysis of 13 white blood cell, red blood cell, and platelet traits L. Polfus, CHARGE and NHLBI Exome Sequence Project Working Groups P48 Association of adipoq gene with type 2 diabetes and related phenotypes in african american men and women: The jackson heart study S. Davis, R. Xu, S. Gebeab, P Riestra, A Gaye, R. Khan, J. Wilson, A. Bidulescu P49 Common variants in casr gene are associated with serum calcium levels in koreans S. H. Jung, N. Vinayagamoorthy, S. H. Yim, Y. J. Chung P50 Inference of multiple-wave population admixture by modeling decay of linkage disequilibrium with multiple exponential functions Y. Zhou, S. Xu P51 A Bayesian framework for generalized linear mixed models in genome-wide association studies X. Wang, V. Philip, G. Carter P52 Targeted sequencing approach for the identification of the genetic causes of hereditary hearing impairment A. A. Abuzenadah, M. Gari, R. Turki, A. Dallol P53 Identification of enhancer sequences by ATAC-seq open chromatin profiling A. Uyar, A. Kaygun, S. Zaman, E. Marquez, J. George, D. Ucar P54 Direct enrichment for the rapid preparation of targeted NGS libraries C. L. Hendrickson, A. Emerman, D. Kraushaar, S. Bowman, N. Henig, T. Davis, S. Russello, K. Patel P56 Performance of the Agilent D5000 and High Sensitivity D5000 ScreenTape assays for the Agilent 4200 Tapestation System R. Nitsche, L. Prieto-Lafuente P57 ClinVar: a multi-source archive for variant interpretation M. Landrum, J. Lee, W. Rubinstein, D. Maglott P59 Association of functional variants and protein physical interactions of human MUTY homolog linked with familial adenomatous polyposis and colorectal cancer syndrome Z. Abduljaleel, W. Khan, F. A. Al-Allaf, M. Athar , M. M. Taher, N. Shahzad P60 Modification of the microbiom constitution in the gut using chicken IgY antibodies resulted in a reduction of acute graft-versus-host disease after experimental bone marrow transplantation A. Bouazzaoui, E. Huber, A. Dan, F. A. Al-Allaf, W. Herr, G. Sprotte, J. KÃ¶stler, A. Hiergeist, A. Gessner, R. Andreesen, E. Holler P61 Compound heterozygous mutation in the LDLR gene in Saudi patients suffering severe hypercholesterolemia F. Al-Allaf, A. Alashwal, Z. Abduljaleel, M. Taher, A. Bouazzaoui, H. Abalkhail, A. Al-Allaf, R. Bamardadh, M. Athar",both,"['deep neural networks', 'neural network', 'bert']"
38294157,Prompt Engineering for Generative Artificial Intelligence in Gastroenterology and Hepatology,"Ge J, Chen IY, Pletcher MJ, Lai JC.",Am J Gastroenterol. 2024 Mar 20:10.14309/ajg.0000000000002689. doi: 10.14309/ajg.0000000000002689. Online ahead of print.,Ge J,Am J Gastroenterol,2024,2024/01/31,PMC11413230,NIHMS1962674,10.14309/ajg.0000000000002689,,both,[]
38805230,Use of a Large Language Model to Identify and Classify Injuries With Free-Text Emergency Department Data,"Lorenzoni G, Gregori D, Bressan S, Ocagli H, Azzolina D, Da Dalt L, Berchialla P.",JAMA Netw Open. 2024 May 1;7(5):e2413208. doi: 10.1001/jamanetworkopen.2024.13208.,Lorenzoni G,JAMA Netw Open,2024,2024/05/28,PMC11134210,,10.1001/jamanetworkopen.2024.13208,,both,[]
38150261,Affiliation Bias in Peer Review of Abstracts by a Large Language Model,"von Wedel D, Schmitt RA, Thiele M, Leuner R, Shay D, Redaelli S, Schaefer MS.",JAMA. 2024 Jan 16;331(3):252-253. doi: 10.1001/jama.2023.24641.,von Wedel D,JAMA,2024,2023/12/27,PMC10753437,,10.1001/jama.2023.24641,,both,[]
38026315,AI chatbots and (mis)information in public health: impact on vulnerable communities,"Meyrowitsch DW, Jensen AK, SÃ¸rensen JB, Varga TV.",Front Public Health. 2023 Oct 31;11:1226776. doi: 10.3389/fpubh.2023.1226776. eCollection 2023.,Meyrowitsch DW,Front Public Health,2023,2023/11/29,PMC10644115,,10.3389/fpubh.2023.1226776,,both,[]
37941716,Beyond the Pass Mark: Accuracy of ChatGPT and Bing in the National Medical Licensure Examination in Japan,"Kataoka Y, Yamamoto-Kataoka S, So R, Furukawa TA.",JMA J. 2023 Oct 16;6(4):536-538. doi: 10.31662/jmaj.2023-0043. Epub 2023 Sep 20.,Kataoka Y,JMA J,2023,2023/11/09,PMC10628311,,10.31662/jmaj.2023-0043,,both,[]
37459084,Performance of a Large Language Model on Practice Questions for the Neonatal Board Examination,"Beam K, Sharma P, Kumar B, Wang C, Brodsky D, Martin CR, Beam A.",JAMA Pediatr. 2023 Sep 1;177(9):977-979. doi: 10.1001/jamapediatrics.2023.2373.,Beam K,JAMA Pediatr,2023,2023/07/17,PMC10352922,,10.1001/jamapediatrics.2023.2373,,both,[]
39401039,Race and Ethnicity and Clinician Linguistic Expressions of Doubt in Hospital Admission Notes,"Lee CR, Aysola J, Chen X, Addisu E, Klein A, Weissenbacher D, Gonzalez-Hernandez G, Weissman GE.",JAMA Netw Open. 2024 Oct 1;7(10):e2438550. doi: 10.1001/jamanetworkopen.2024.38550.,Lee CR,JAMA Netw Open,2024,2024/10/14,,,10.1001/jamanetworkopen.2024.38550,"IMPORTANCE: Stigmatizing language in electronic health records (EHRs) can generate or reinforce negative stereotypes about patients from minoritized groups and erode their trust and experience. However, less is known about the use of such language to cast doubt on patient clinical history in hospital settings.
OBJECTIVE: To compare the prevalence of language expressing doubt about patient clinical history (eg, experiences and symptoms) in hospital admission notes by patient race and ethnicity.
DESIGN, SETTING, AND PARTICIPANTS: In this cohort study, natural language processing tools were applied to analyze 54â¯936 admission notes from 1249 clinicians about patients aged 18 years or older at admission and hospitalized at an academic health system in the Northeast US between January 1, 2018, and February 28, 2023. Data were analyzed from September 1, 2022, to July 31, 2023.
EXPOSURE: Patient race and ethnicity (non-Hispanic Black, non-Hispanic White, and racial and ethnic minoritized groups excluding non-Hispanic Black [includes multiple racial and ethnic groups, such as Hispanic and Asian]) as recorded in the EHR based on self-report or registrar determination.
MAIN OUTCOME AND MEASURE: Binary indicator for at least 1 term casting doubt on patient clinical history was defined using epistemic stance, a linguistic construct expressing a writer's degree of certainty in information. Terms were manually validated via iterative review of notes by the study team.
RESULTS: Among 56â¯325 admission notes (mean [SD] age of patients, 55.9 [19.0] years; 30â¯913 notes among female patients [54.9%]; 25â¯649 notes among non-Hispanic Black patients [45.5%], 26â¯442 notes among non-Hispanic White patients [46.9%], and 2985 notes among members of racial and ethnic minoritized groups excluding non-Hispanic Black patients [5.3%]), we analyzed 54â¯936 admission notes that had no missing data. Among all analyzed admission notes, 39â¯023 notes (71.0%) contained doubt language. Notes written about non-Hispanic Black patients had increased odds of containing at least 1 word or phrase of doubt (adjusted odds ratio, 1.21; 95% CI, 1.14-1.28; Pâ<â.001) compared with notes among non-Hispanic White patients. Compared with notes among non-Hispanic White patients, notes written about members of racial and ethnic minoritized groups excluding non-Hispanic Black patients had similar odds of containing at least 1 term of doubt.
CONCLUSION AND RELEVANCE: In this study, language casting doubt on patient clinical history was more likely to be found in notes of non-Hispanic Black patients. These results suggest that with the implementation of policies allowing patients full access to their health records, examining clinical documentation standards may be associated with improved patient experience.",both,"['language processing', 'natural language processing', 'language processing', 'natural language processing']"
